Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,Amount,Class
1051,1.205507962,0.360417469,-0.683728666,0.763135383,1.037503448,0.44871667,0.492303903,-0.066988175,-0.72478472,0.169520247,0.563048614,1.248810296,1.508712532,0.440332121,0.147635991,0.065915547,-0.870586199,41.89,0
1053,-0.468556706,1.856877187,-0.111178324,0.878106378,1.579320445,-1.469831536,1.680831067,-0.683286657,-0.880670707,-1.179360827,2.740796228,-0.207602018,-0.356421411,-3.764570278,0.217745451,0.873857183,2.329874681,2.33,0
1062,-0.709055702,1.13821883,1.550884648,-0.053419122,-0.154220966,-0.629893691,0.614390836,0.084669328,-0.160146991,-0.038470125,0.055956794,-0.102925721,-0.522268708,0.214224299,1.144476143,-0.185329779,0.021388432,8.99,0
1064,-0.4571108,0.580061922,2.167523945,-0.685630327,-1.14903014,0.061500138,-1.48121193,-2.563183148,-0.032810034,-1.375278133,-0.334708488,0.814592612,1.001112142,-0.080327367,1.06222736,1.245890172,-0.765076582,16.9,0
1072,-0.501897735,0.200435439,1.217419148,-0.181981046,-0.420186471,0.083727689,0.990754962,0.063175657,-0.254466332,-0.67126791,0.586557623,0.600517726,-0.344149945,0.04341042,-1.003150244,-0.064073391,-0.27688261,158,0
1077,1.05202671,-0.609957194,-0.441251654,-1.283972698,-0.686189614,-1.655514281,0.477158036,-0.442257346,1.028991382,-1.070207054,-0.103401152,0.515822107,-0.179564191,0.561302701,1.520703084,-0.719650808,-0.016231169,160,0
1080,-1.36085659,-0.064630647,0.249688289,-1.972553992,0.330231568,-2.247084862,0.149564922,0.19675493,0.536594882,-1.491304848,-0.494394226,0.450424219,-0.226258514,0.767685118,1.03193732,-0.6225363,0.036795414,1,0
1093,0.93403622,-0.684586885,0.167416075,0.460866026,-0.724613564,-0.269182489,-0.093314889,0.092961057,0.613726394,-0.124925384,0.440464939,0.007892981,-2.049453808,0.530734723,-0.586873566,0.096842557,-0.172498989,158,0
1105,1.386349654,-1.404309789,1.33137523,-1.264569267,-2.323631925,-0.465503666,-1.701645462,0.027330716,-1.193836408,1.380290834,-0.615309966,-1.046561313,0.460927325,-0.72228928,1.19445795,0.216568276,0.219205782,51.5,0
1113,-0.686024674,0.980972434,1.607069336,-0.153640594,0.128109052,-0.21842718,0.558362566,0.138686894,-0.678883538,-0.092550007,1.798522374,1.060585975,0.405929451,0.240461886,0.340722907,0.010568746,-0.329642962,6.36,0
1144,1.323726724,-0.313323883,-1.001228862,-1.234918443,1.731522228,3.237724617,-0.776407064,0.829987238,0.257832079,-0.156845793,0.005495246,0.065674539,0.114247621,0.266769161,1.437079673,0.731997172,-0.865035321,9.99,0
1153,1.128963253,0.150742362,0.424255318,1.27563576,-0.10627454,0.13921699,-0.056647495,0.147295375,0.06956511,0.053190709,1.117072414,1.084627726,-0.465161799,0.310952305,-0.767318461,-0.514670693,0.025932752,4.73,0
1156,-1.176271092,0.091707844,1.551962284,1.628364219,0.407878508,1.468423835,0.356669163,0.399858179,-1.545260722,0.568816673,0.499431536,-0.772129667,-1.124936113,0.308337632,1.478304257,-1.338406393,1.980042997,148.49,0
1161,-0.861087395,0.22390552,1.897732619,-0.9195573,-0.009716085,-0.195471223,0.742075196,-0.334318325,1.033088072,-0.026868577,-1.217290275,-0.267261191,-0.072384824,-1.048643629,-0.360553561,0.150839467,-0.69472736,76.48,0
1161,-1.001323678,1.268172163,1.952838444,0.797468531,-0.574526393,-0.213432769,0.324175795,0.488113855,-1.229141881,-0.542046232,1.463436673,1.215067898,0.838459753,0.536208099,0.553525295,0.220156632,-0.302726129,49.99,0
1193,1.130645714,0.625390809,0.837987135,2.506542611,-0.107115844,-0.245547936,0.099603142,-0.04145659,-0.867319309,0.623164773,0.111590882,0.50314922,0.72732949,0.174357772,0.684883219,0.293412321,-0.288419298,0,0
1201,0.16821567,0.529988437,1.809228239,1.096667846,-0.473708663,0.682317752,-0.602204844,-0.637964146,0.433349176,-0.360929806,-1.435205749,0.322931728,0.588779578,-0.393886783,0.500473614,0.047860614,-0.271359445,4.99,0
1208,0.952131498,-0.660003591,-0.351172599,-1.408060302,-0.486406323,-0.962104494,0.341564947,-0.203721798,0.66049925,-0.963454103,2.10052548,1.676872434,0.282716551,0.67852906,0.991272081,-0.903057436,0.050672091,160,0
1216,-1.436103311,1.677976207,0.456476843,0.039852453,-0.69944035,-1.149613435,0.050623871,0.68585885,0.083263983,-0.0762533,-0.690713053,-0.817782222,-1.639580884,0.225084894,1.086724018,0.596355904,0.327759199,9.99,0
1228,-0.693097492,0.720897458,0.487925606,1.545282725,-0.123342853,0.151905713,1.821822353,-0.176592023,-1.514396121,-0.581211321,1.491589724,0.523781459,0.824357945,-0.591793652,0.879725601,-0.158534812,0.702918678,279.93,0
1239,-1.423607897,-0.184014105,0.0978615,-2.216486564,0.726810381,-1.259045575,-0.049916969,0.514276411,0.319188599,-1.361640654,1.103497388,1.031626667,-0.428596266,1.00359516,0.625475114,-0.614525499,-0.047051976,1,0
1253,-0.973975274,0.809590687,1.535863099,-0.668010197,0.388231262,-0.630346026,0.552360725,0.117080419,-0.396980072,-0.238828815,0.777668477,0.082915304,-0.94579536,0.429563329,-0.140887641,0.782580192,-0.98410415,6.28,0
1254,-2.163962582,0.112881562,-0.228953077,-1.98900579,-0.162105163,-2.041678122,-0.156419916,0.711215666,0.221437592,-1.275914167,1.350550714,1.626809728,0.201018352,1.137440871,0.268748262,-0.36903363,-0.011768264,1,0
1260,-2.901809768,2.243040158,1.240416601,-0.493756929,-0.416690911,2.466446937,-2.139862032,-4.738844884,0.616179884,0.101219298,-0.079356483,1.005085612,0.012353951,-0.139350472,-0.42561438,0.333377726,-0.011355622,17.74,0
1274,-0.616094866,1.510751227,0.444664386,0.855042731,-0.103247272,-0.527251015,0.541776489,0.062529735,-0.710144898,-0.096327112,-0.669869833,0.777122705,1.731018733,0.180240766,0.862311928,-0.142418461,-0.285902495,30.89,0
1283,-1.018953566,0.151755838,1.737272522,-0.373036019,0.802996402,-0.743039439,0.191904881,0.231506862,-0.617841914,-0.511726602,1.502750825,0.60835141,-0.613873634,0.511199414,0.020596145,0.293486964,-0.510200344,1.98,0
1290,-1.268469414,0.978275491,0.155716086,-1.89489171,2.538568786,3.553600398,-0.273317405,0.230785314,0.170969654,-0.37889789,-0.6030757,0.020175777,-0.377701544,-0.128198826,-0.501815036,0.128823138,-0.555227964,5,0
1309,-0.471180576,1.031299388,1.679189455,-0.103399685,-0.078651409,-0.677401712,0.640968045,0.042289547,-0.735607744,-0.157348474,1.556353339,0.9377576,0.346632869,0.264348611,0.084858071,0.315103647,-0.594683394,3.99,0
1322,-1.930399675,0.331504457,-0.459289407,-2.075450645,-1.373037924,-1.417233184,0.685575219,0.705524074,0.498665452,-1.356410436,0.959931303,0.229698677,-2.204808644,1.549119513,0.529552118,-0.188979137,0.076684982,160,0
1351,-1.783993605,1.907027354,0.787050422,-0.80665064,-0.459586191,-1.003182937,0.40971896,0.375377368,0.475486073,0.32341247,-0.647308738,0.725408101,0.697046254,-0.227508587,-0.363931309,-0.008854091,-0.201406872,1,0
1352,1.29926838,0.353623954,-0.152562664,0.779753593,0.432925262,-0.104665121,0.244949025,-0.17560695,-0.067949646,-0.045381067,-1.404876117,0.342780759,1.311082335,0.090538343,0.976710005,0.519306709,-1.022733443,22.5,0
1356,-0.703267986,0.868362215,0.70465255,-1.179061311,0.67028083,0.37644407,0.531071566,0.296675881,0.271494621,-0.142873625,-0.797831563,-0.544736821,-1.3965732,0.20690605,-0.695042731,0.741500148,-1.095426125,5,0
1379,-0.715606083,0.513689239,0.961014765,-1.198394171,0.583520617,-0.829520214,1.32061523,-0.439369282,0.047654742,0.408184497,0.911647625,-0.263572032,-1.247975481,0.123611788,-0.288852903,0.342059918,-1.00053269,48.76,0
1392,-0.969932072,0.80820331,1.668042251,1.116797468,0.528043712,0.542457335,0.358496868,0.228694372,-0.533509599,0.01700186,0.710542303,0.297777045,-0.914290486,0.290516838,-0.252316542,-0.916060273,0.341432915,5.08,0
1395,1.228506633,-0.070446399,0.198873302,0.462774575,-0.02236651,0.348405,-0.205867878,0.109798132,0.323381106,-0.051529286,0.035198679,0.888363821,0.267388863,-0.019808666,-0.771114454,0.344475994,-0.686274109,23.95,0
1403,-4.169878543,-3.103284827,1.895546407,0.460406908,4.754203586,-3.435022711,-1.019557889,-1.725098293,1.321341099,1.605393275,0.496525932,0.329306384,1.062737931,-1.978218394,0.908051434,0.432836124,-0.988789429,16,0
1404,1.162200435,-0.793072455,0.707449064,-0.659304445,-1.316010716,-0.713437915,-0.616543662,-0.072423983,-1.032866965,0.720384853,1.752800158,0.428949528,0.539780595,-0.07946759,0.15836619,1.446030212,-0.028252299,102,0
1407,1.133620303,0.055480601,0.362290228,1.421600263,-0.29490138,-0.21685744,-0.006971929,0.060007665,0.505080684,-0.089885283,-0.778053074,-0.226781892,-1.554517653,0.353310684,0.063493328,-0.655060492,0.346365276,23.84,0
1412,1.158698506,0.202965044,0.895204138,2.540685098,-0.265179837,0.520310218,-0.392516757,0.142982196,0.062047358,0.516298707,-1.745115111,-0.175507124,0.121801557,-0.372107862,-0.360891378,0.693362078,-0.656041182,22.74,0
1416,-0.979179383,0.860958034,1.21252797,-0.395495002,-0.337428975,-0.838072522,0.183555047,0.426219574,0.140456699,-0.929810466,-1.120526077,0.45164803,0.000560444,-0.059559474,-1.000392639,-0.183207962,0.078086174,1,0
1416,-0.604138181,0.859458921,1.600674052,1.160795891,0.535470055,0.35559077,0.690064401,-0.034050943,-0.417651156,0.382048711,1.27790664,1.079831015,0.34753638,-0.154586851,-0.502222283,-1.143010974,0.231081457,5.99,0
1418,1.337507089,-0.334185273,0.543762269,-0.006990062,-0.945199662,-0.751257878,-0.323974539,-0.243957575,-0.88688009,0.611051744,-0.547558554,0.697652933,1.441234804,-0.324858978,-0.030474097,-1.624762882,0.07957073,16.8,0
1430,1.480045985,-1.226466881,0.677910631,-1.49572813,-1.743645342,-0.328698397,-1.453528692,0.101518383,-1.631920745,1.635963084,0.660656947,-1.031475817,-0.763219015,-0.058044596,0.308368647,0.205185967,0.077917059,11.2,0
1433,-1.767085048,1.716872231,0.411612419,-1.110491802,-0.122693662,-0.220751369,0.179325533,0.669185493,0.518251248,0.540692698,0.002887027,0.274373883,-0.841388199,0.236630111,-0.824905863,0.515473699,-0.675286499,1,0
1439,-2.045702034,1.606125102,0.984764997,-0.862753221,-0.313754557,-0.835054181,0.462314557,0.255175928,0.497361815,0.845215015,1.279898135,1.196161415,0.200670478,-0.206587929,-0.979769995,0.071724488,-0.479062657,1,0
1442,-2.267997025,0.900706784,0.478959693,-0.344271394,0.635410708,-0.150940037,0.481618268,0.115880522,0.87335348,1.293560505,-1.075044452,-0.80679208,-0.731050511,-0.17615031,1.461249147,0.196723849,-0.552656474,8.99,0
1447,-1.923681447,1.201771995,1.241047379,3.174230619,-3.154450828,2.270900535,1.279604851,1.014983231,-0.790282587,-0.037199999,-1.176661277,-0.265383536,-0.496903614,0.142162884,0.234390405,-0.254190283,1.033515045,513.72,0
1470,1.353741502,-0.61797495,0.578664061,-0.324814412,-1.214361943,-0.660671519,-0.571235117,-0.16243032,-0.399387982,0.495980718,-0.885908385,0.359413677,0.61166213,-0.457018459,-0.538045582,-1.848622756,0.404857042,12.95,0
1492,-0.6959498,0.669120454,1.726212652,-0.59509277,-0.274255481,-0.620175993,0.522059083,0.214611836,0.115854376,-0.518039117,0.705398333,-0.067107702,-2.199636189,0.345622552,-1.226604175,0.008452767,-0.190965935,5,0
1515,-0.73652312,1.262793893,0.655813457,-0.490411053,0.642769361,0.646077963,0.212408271,0.663157586,-0.923447403,-0.442967693,0.371976707,1.107900182,1.487928136,0.349963207,0.321118002,0.561027659,-0.763270642,0.82,0
1519,-3.15890513,2.475071629,0.051414201,-0.896920132,-1.04056087,-0.972096159,-0.273748681,1.130713068,0.542132959,1.015474182,1.030217329,1.536074754,0.323778166,0.283694964,-1.028644017,0.273773379,-0.159917119,1,0
1526,1.216618832,0.658022435,0.086688562,2.498611254,0.109647307,-0.859455091,0.50404525,-0.224533945,-0.898032301,0.764617911,-0.71469408,-0.675119675,-1.074309453,0.727471688,0.321592871,0.380261692,-0.419323718,9.47,0
1535,-2.904241811,2.678818657,-0.171884458,-0.828240522,-1.278581344,-1.171742246,-0.411795531,1.32055724,0.697133499,0.527168785,-1.102459389,0.441466656,-0.349320911,0.496719531,-0.284586841,0.248255445,0.183210126,1,0
1548,-1.559445787,1.425546152,0.812588531,-1.129381017,0.507528017,0.183506605,0.654304258,0.088058635,0.480017615,0.547216473,0.066070053,1.065234263,0.982423737,-0.609123993,-1.381520758,0.189596512,-0.901688395,5,0
1568,-2.142517105,1.557979274,0.699663094,-0.633169564,-0.976375215,-0.766845748,-0.213306798,0.997478959,0.274337994,-0.129777643,0.510575225,0.38246981,-1.856149023,0.718877411,-1.272455557,0.186627388,0.098151306,5,0
1582,-1.086644429,1.394591198,1.542410035,-1.006739675,-0.1102768,-0.76920549,0.229691703,-2.795715125,-0.165795884,-0.37669318,0.010345537,0.579484464,0.718847849,-0.179702105,0.297712724,0.21986024,-0.410193528,1,0
1585,1.009575551,0.072906289,1.714824794,2.422086205,-0.888163351,0.694156693,-0.957776291,0.491998628,-0.20672705,0.781327848,1.290357086,0.196416156,-0.868666466,0.212829685,0.743374812,1.197505174,-0.777036961,12.14,0
1588,-0.416340971,0.699388477,1.289600364,0.971633671,0.299727353,-0.958167321,0.589692872,-0.101581484,-0.517832738,-0.177243692,-0.671305205,-0.551589247,-0.798020036,0.524010276,1.112766293,-0.292884114,-0.135436024,15.62,0
1592,1.155660993,0.188130193,0.890634747,2.543258782,-0.278976315,0.51757884,-0.39984836,0.15041593,0.082732318,0.519637859,-1.768592132,-0.248728354,-0.015720859,-0.344341143,-0.345581863,0.700026167,-0.648121998,24.26,0
1617,-0.542890774,0.851440993,1.569884641,0.780499798,0.533128037,-0.157181033,0.685738972,0.041800271,-0.386603861,-0.576422059,-0.645296451,0.473338384,0.279658279,-0.108635587,-0.389796479,-0.881904983,0.255948943,1,0
1617,-0.637114347,1.086994834,1.116120474,-0.015099387,0.01398767,-0.57830387,0.506882842,0.175424969,0.063566255,-0.19610441,-0.2712356,-0.934193471,-1.686467632,-0.115395113,1.35918489,0.154854798,0.379525692,8.99,0
1642,-0.667997763,-0.127631643,2.898645061,-0.85355043,-1.195649592,0.750903477,-0.639082127,0.241699406,-0.087304552,-0.257835841,-1.893054287,0.6224382,1.403570102,-1.695294192,-1.941684455,-2.065043548,0.573190577,10,0
1643,-3.03381933,0.491410472,-0.426063803,-0.685725288,-0.298205861,-1.344606302,-0.228412257,1.132344339,-0.252803315,-0.980409657,-1.703197308,-0.011634033,-0.603914821,0.965454046,-0.475792081,0.506336525,0.103966321,13.5,0
1689,-0.487030837,0.342774898,1.824766638,1.269298194,0.691334718,1.832217615,-0.211398091,0.552335647,0.232131389,-0.431250949,-0.543978516,1.431543884,0.948668747,-0.846801212,-2.112397866,-1.100850174,0.341744118,6.45,0
1719,1.169806064,0.188238109,0.400702714,1.394425346,-0.179356947,-0.190392707,0.037883671,0.007890402,0.350621761,-0.1118924,-0.60341487,0.320827678,-0.523983433,0.143230506,-0.051253148,-0.705097381,0.285937666,5.64,0
1736,-0.938852133,-0.183797687,1.436682831,-0.869214918,-0.461965372,0.012472041,1.037868522,0.050443671,-0.280344937,-0.920756631,0.717212492,0.925077134,0.581270725,-0.200223282,-0.955180065,0.589775173,-0.827751842,220,0
1756,-0.639197365,0.457176675,2.459379331,0.292283461,-1.020541597,-0.156067246,0.526979813,-0.199863261,0.653047191,-0.294658067,-0.561349638,-0.1317863,-0.552221286,-0.694361776,0.075134295,-0.085095631,-0.14322526,81.98,0
1787,-0.356599075,0.85221257,1.599081768,1.147261471,0.270956956,0.415113564,0.675715249,0.088268432,-0.262926511,0.299535748,0.99649095,0.228512862,-1.248277729,0.199495595,-0.345411732,-1.059065208,0.330346634,13.99,0
1799,1.17636789,-0.581807009,1.494073327,1.00677955,-1.34106198,0.57525406,-1.162228383,0.377512727,1.999246579,-0.460569728,-2.006427827,0.027046916,-1.195433643,-0.938242399,-1.394554759,-0.295056444,0.308088793,2,0
1810,-1.437818449,1.596101894,0.933307262,-0.073343753,-0.177388134,-0.867138401,0.501580145,0.42238084,-0.418939378,0.014685859,0.081677027,0.487803134,0.168017925,0.468261181,0.855740059,-0.25355788,0.227145791,10.78,0
1825,0.873473717,-0.985290436,0.576435862,0.215848286,-0.938792793,0.175396112,-0.351518089,0.015303821,1.139103358,-0.565801338,-1.427481592,0.659345141,0.816987701,-0.690127923,-0.28888733,0.11970887,-0.191017511,214.16,0
1837,-1.987647087,2.042425401,0.721645008,-0.964371985,-0.839740307,-0.819477165,-0.433211099,-2.026091699,-0.371514105,-0.614600907,-0.267540146,0.893882053,0.848216012,0.378802137,0.234933115,0.44384333,-0.08899275,17,0
1856,-0.606376394,0.409640653,2.205775583,-0.055308542,0.242106305,0.787604186,0.211359056,0.045837978,0.456664779,-0.459063464,-1.227964688,0.172059443,0.731305508,-0.891212397,0.264224031,-0.138071814,-0.322975799,16.99,0
1872,-1.2716677,1.889047112,1.304463238,2.484379848,-0.033394331,0.982198312,-0.130141188,0.958382819,-1.35148222,1.350195742,1.40206669,0.077170573,-0.930893773,0.893566748,1.188690229,-0.249806491,0.499204542,2.27,0
1882,1.317470316,-0.04071268,0.032014227,-0.374984858,-0.181072278,-0.370094008,-0.158119294,-0.025467919,0.080708866,-0.013207605,0.705436831,0.514784909,-0.0494645,0.424568233,0.518323102,0.702653691,-0.842502284,0.77,0
1896,-0.920750408,-0.126650701,1.869146578,-0.857553747,0.206538304,-1.126191063,0.796685319,-0.293485875,-0.090788915,-0.671496082,-0.410131054,-0.132382835,0.067743305,-0.198436291,0.57595194,0.528581316,-0.754397932,96.51,0
1907,-1.370659407,-0.779179867,1.950070902,1.253886511,0.698669912,0.411538348,-0.389679442,0.409365593,0.126989855,-0.42638008,-1.412799626,-0.325739652,-0.027579033,-0.210927742,1.130062933,-0.129164156,-0.150760275,130,0
1925,-0.473114915,0.996274855,2.493954472,3.11574996,-0.480267471,0.507490069,-0.095556088,0.360577676,-0.610364214,0.706386791,-0.409234177,-0.330521714,-0.651255322,-0.159777768,0.553815972,-0.727546747,0.768678315,8.34,0
1957,-1.3648995,1.537031179,0.460226415,1.146185651,-0.386291519,0.41555344,-0.306054002,1.20926327,-0.481772985,-0.0361133,0.292699791,0.388206404,-1.336092282,1.010393899,-0.377720926,-0.640632028,0.660901625,13.08,0
1958,-0.492385087,0.869356244,1.407889368,0.809187803,-0.360089658,0.86781375,-0.340895398,0.849339317,-0.651533703,-0.394479242,1.613158256,1.370895732,0.8287035,0.406047957,1.074256238,-0.111508933,0.035769733,32.55,0
1982,1.038989475,0.450921976,0.506745376,2.530985519,-0.125528094,-0.632074335,0.442635361,-0.172733822,-0.898844979,0.626617946,-0.435392933,-0.002307314,-0.029869099,0.432226707,0.400425792,0.670348576,-0.560529539,84.27,0
1985,-1.087323244,0.413475037,2.388311338,0.799851508,0.272501337,-0.196009618,0.592504427,-0.0594481,-0.186005019,-0.166774529,0.907926828,0.548669737,-0.742661755,-0.208096573,-1.185009869,-0.438733823,-0.213280895,10,0
1995,-0.215867239,0.941608379,1.310846538,-0.018961438,0.69513144,-0.908898902,1.308837365,-0.746230988,-0.039448833,0.117288158,-0.303835038,0.622440069,1.405112755,-0.574640673,0.094785549,0.092301515,-1.144566457,3.99,0
2006,-1.376470234,0.389820742,0.010755349,-1.220175846,1.835575373,4.158176734,0.798982779,-0.427113536,0.271014618,0.534806324,-0.042207111,-0.482265252,-0.00822424,-0.423577145,1.279424053,0.541597283,-1.168574936,189.49,0
2019,-0.474918132,0.683819138,1.573334276,0.412936275,0.373810046,0.268844089,0.435773376,0.142403982,-0.220885086,-0.54973669,-1.072383944,-0.107696779,-0.19530054,-0.075151591,0.284958882,-0.785957934,0.404541379,7.95,0
